scd,gender,age_grp,weekday,total_qty,total_amt,category_0,category_1,category_2,category_3,event_product,num_category,amt/qty,prime_yn,employee_yn
20230102976791,0,4,1,24,166.36681654966608,5,9,5,1,0,6,7.6351660497634395,1,N
20230102976810,1,4,1,5,11.722343247425885,0,1,0,0,1,1,2.3444686494851767,0,Y
20230102976873,0,3,1,5,45.55266885574594,0,5,0,0,0,2,9.11053377114919,0,Y
20230102976884,0,4,1,6,44.35081938778606,1,3,1,0,0,4,7.903084018719373,1,N
20230102976935,0,3,1,1,9.955178267941482,0,0,0,1,0,1,9.955178267941482,0,Y
20230102976950,0,3,1,1,9.589393056132517,1,0,0,0,0,1,9.589393056132517,1,N
20230102976961,1,5,1,1,11.631437124005004,0,1,0,0,1,1,11.631437124005004,0,Y
20230102976963,0,3,1,4,12.03115362225296,0,1,0,0,1,1,3.00778840556324,0,Y
20230102976964,0,2,1,1,10.568260978408226,1,0,0,0,0,1,10.568260978408226,0,N
20230102976967,1,2,1,1,10.495681159256453,1,0,0,0,0,1,10.495681159256453,1,N
20230102976971,1,3,1,6,12.996026612692315,0,0,0,1,1,1,2.1660044354487193,1,Y
20230102977058,0,2,1,4,12.308110146083925,0,0,0,1,0,1,3.077027536520981,1,Y
20230102977073,1,3,1,2,10.45900925685097,0,1,0,0,0,1,5.229504628425485,1,Y
20230102977093,1,3,1,18,27.735082953285943,1,0,2,0,0,2,1.861649353801834,0,N
20230102977115,1,4,1,1,10.060534035475412,0,0,0,1,0,1,10.060534035475412,0,N
20230102977137,0,2,1,20,114.24658039259205,5,3,2,2,1,5,7.3793790703123205,0,Y
20230102977141,0,3,1,9,52.286186836119796,1,5,0,0,0,3,6.461348286413185,1,N
20230102977153,0,5,1,2,12.774135513362262,0,1,0,0,1,1,6.387067756681131,1,Y
20230102977160,1,5,1,3,12.68785352490424,0,1,0,0,1,1,4.229284508301413,1,Y
20230102977178,1,3,1,4,25.55646707127288,0,2,1,0,0,3,6.944323644871763,1,Y
20230102977207,1,3,1,51,81.77287213361913,0,6,1,0,7,2,3.1896641577334814,1,Y
20230102977259,1,6,1,5,9.551373619924956,1,0,0,0,0,1,1.910274723984991,1,N
20230102977299,0,2,1,1,10.108018967638357,0,0,0,1,0,1,10.108018967638357,1,Y
20230102977301,0,3,1,8,68.30127048965426,0,6,2,0,0,4,8.537658811206782,0,N
20230102977332,1,3,1,2,11.153976508853129,1,0,0,0,0,1,5.576988254426564,0,N
20230102977368,0,3,1,12,102.9149759014033,0,10,2,0,0,4,8.576247991783609,0,N
20230102977385,0,4,1,8,44.300353105413194,0,4,1,0,0,4,7.453222796389554,0,N
20230102977445,0,2,1,1,10.685126264117056,0,0,0,1,1,1,10.685126264117056,0,Y
20230102977460,0,4,1,1,8.646289764750648,0,1,0,0,0,1,8.646289764750648,0,N
20230102977483,0,6,1,17,36.50259433425477,1,1,2,0,0,3,3.224457331407137,1,N
20230102977489,0,4,1,17,20.00653001919095,2,0,0,0,0,1,4.664440872343134,1,N
20230102977490,1,4,1,4,28.692178276440472,3,0,0,0,3,2,7.87962068258955,1,Y
20230102977531,1,4,1,3,10.038761176593695,0,0,1,0,0,1,3.346253725531232,0,Y
20230102977567,0,4,1,5,26.587816024657574,0,3,0,0,0,2,5.889062229866846,0,N
20230102977584,1,2,1,3,19.57571032504593,0,0,0,2,0,1,7.259610580673827,0,Y
20230102977587,1,3,1,10,12.335569033461384,0,1,0,0,1,1,1.2335569033461384,1,Y
20230102977606,0,2,1,20,10.563620718477312,1,0,0,0,0,1,0.5281810359238656,0,Y
20230102977624,0,5,1,14,55.731547411522,2,1,0,3,0,3,5.292009699747776,1,Y
20230102977629,0,5,1,18,68.82729449219426,3,4,0,0,0,5,6.988305950195171,1,Y
20230102977641,0,3,1,20,11.952076768233187,0,1,0,0,0,1,0.5976038384116593,1,Y
20230102977688,1,4,1,1,8.594154232552366,1,0,0,0,0,1,8.594154232552366,1,Y
20230102977704,1,4,1,7,35.56378565108319,0,0,3,1,0,2,6.069176953361154,1,N
20230102977726,0,3,1,2,10.73537441400955,0,0,1,0,1,1,5.367687207004775,0,Y
20230102977757,1,2,1,15,79.81246231551212,3,2,2,2,0,5,6.192797410065651,1,Y
20230102977759,1,4,1,4,11.450124100768129,0,1,0,0,1,1,2.862531025192032,1,Y
20230102977780,1,2,1,1,10.063861683597258,0,1,0,0,1,1,10.063861683597258,1,Y
20230102977795,0,4,1,1,11.043705528557028,0,1,0,0,0,1,11.043705528557028,1,Y
20230102977833,1,5,1,23,83.52617588603428,0,7,0,0,6,1,4.959976293943727,0,N
20230102977875,0,5,1,4,28.20007820985244,1,2,0,0,1,2,7.743703188739921,1,N
20230102977887,1,3,1,9,52.1103383570386,3,0,0,2,5,2,6.236855896927612,0,Y
20230102977907,1,4,1,1,10.412020550242234,1,0,0,0,0,1,10.412020550242234,1,N
20230102977909,1,3,1,11,84.17713012646584,1,6,2,1,0,5,7.959645003158862,1,N
20230102977917,1,3,1,1,11.28924426915111,0,0,0,1,1,1,11.28924426915111,1,Y
20230102977918,0,2,1,1,10.56522146239033,0,1,0,0,1,1,10.56522146239033,1,Y
20230102977955,0,4,1,9,70.96225158979122,4,4,0,0,0,5,8.254067000827702,0,N
20230102977982,1,3,1,13,59.388136523238714,2,4,0,1,0,5,6.289372020672682,0,N
20230102977992,0,3,1,1,10.069044362997351,0,0,0,1,0,1,10.069044362997351,0,N
20230102978001,1,4,1,7,52.724972181728376,0,6,0,0,0,2,8.004933411709104,0,N
20230102978042,1,3,1,12,67.8864565526664,2,3,2,1,0,5,6.3444906595574455,1,N
20230102978094,1,5,1,7,52.01321663425566,0,3,2,1,0,4,7.888285923876814,1,N
20230102978156,1,3,1,3,28.48226916420075,3,0,0,0,3,1,9.49408972140025,1,N
20230102978162,0,4,1,22,35.95709935942238,1,1,2,0,0,3,6.648388121132024,1,N
20230102978319,0,3,1,4,10.082512013210788,0,0,1,0,0,1,2.520628003302697,0,N
20230102978431,0,5,1,1,10.32098004085701,0,1,0,0,1,1,10.32098004085701,1,Y
20230102978435,1,3,1,1,9.462731997649378,0,0,0,1,0,1,9.462731997649378,0,Y
20230102978502,0,4,1,8,45.00173009907955,1,3,1,0,0,4,6.181969031834534,1,N
20230102978516,1,3,1,1,10.685126264117056,0,0,0,1,1,1,10.685126264117056,0,Y
20230102978518,0,4,1,8,52.125729550527694,0,3,2,1,0,4,7.154049909516566,0,N
20230102978587,1,3,1,5,10.354913429020494,1,0,0,0,0,1,2.0709826858040987,0,Y
20230102978624,0,3,1,1,9.683152553543955,0,0,0,1,0,1,9.683152553543955,1,Y
20230102978655,1,4,1,1,11.07039691512464,0,1,0,0,1,1,11.07039691512464,0,Y
20230102978762,0,4,1,2,17.154350327465956,1,1,0,0,0,2,8.577175163732978,0,N
20230102978795,1,4,1,1,11.55200193695202,0,1,0,0,1,1,11.55200193695202,1,Y
20230102978802,0,5,1,1,8.432506383249043,0,1,0,0,0,1,8.432506383249043,1,N
20230102978809,1,3,1,9,12.762423108088628,0,1,0,0,1,1,1.4180470120098476,1,Y
20230102978873,1,6,1,3,9.707533494010876,1,0,0,0,0,1,3.2358444980036256,0,N
20230102978876,0,4,1,1,11.023274076435644,0,1,0,0,1,1,11.023274076435644,1,Y
20230102978880,0,5,1,10,78.1908944997386,6,2,0,1,2,5,8.239476136639297,0,N
20230102978943,0,3,1,1,10.516969037677818,1,0,0,0,0,1,10.516969037677818,0,N
20230102979055,1,4,1,1,10.568260978408226,1,0,0,0,0,1,10.568260978408226,0,N
20230102979068,0,5,1,4,33.24094423937143,0,3,0,1,0,3,8.310236059842858,1,N
20230102979100,0,3,1,1,9.89877647280601,0,0,0,1,0,1,9.89877647280601,1,Y
20230102979109,1,3,1,1,11.07039691512464,0,1,0,0,1,1,11.07039691512464,0,Y
20230102979139,1,3,1,9,35.855106915628596,0,0,4,0,0,1,4.101264611747266,0,Y
20230102979171,0,4,1,1,9.907379967251472,0,0,0,1,0,1,9.907379967251472,1,Y
20230102979178,0,4,1,18,13.408613925714178,1,0,0,0,1,1,0.7449229958730099,0,N
20230102979233,0,4,1,1,8.593042503699674,0,0,1,0,0,1,8.593042503699674,1,Y
20230102979274,0,4,1,2,19.86366405109054,0,0,0,2,0,1,9.93183202554527,1,Y
20230102979276,0,3,1,3,18.513960655064384,1,0,1,0,0,2,7.0758878402301,1,Y
20230102979311,0,3,1,5,40.46306971615538,0,1,3,0,4,2,8.821682126100644,1,Y
20230102979337,0,5,1,66,14.67419802412538,0,1,0,0,1,1,0.22233633369886938,1,N
20230102979369,0,4,1,2,11.239606415354215,0,1,0,0,1,1,5.619803207677108,1,Y
20230102979412,0,3,1,8,62.01636381452874,5,2,0,0,0,3,8.223484039785626,0,N
20230102979449,1,5,1,6,37.078805477085005,0,3,0,1,0,3,6.861375285970883,0,N
20230102979455,1,4,1,4,11.586185220346932,0,1,0,0,1,1,2.896546305086733,0,Y
20230102979469,1,4,1,6,50.53732148090233,1,4,1,0,0,4,8.42288691348372,1,N
20230102979489,1,4,1,9,58.6128863391216,5,1,0,0,0,4,7.773359946724771,0,Y
20230102979507,0,5,1,6,18.429274521439574,2,0,0,0,0,1,5.127303345495566,0,N
20230102979545,0,4,1,6,43.79249966627913,0,4,1,0,0,4,7.824565028001854,0,N
20230102979572,1,3,1,4,18.763480334866543,2,0,0,0,0,1,5.829116523244389,0,Y
20230102979604,0,3,1,1,9.414912537704955,0,0,0,1,0,1,9.414912537704955,1,Y
20230102979619,0,5,1,4,18.165868491123746,1,1,0,0,0,2,6.0384478030151305,0,N
20230102979628,0,2,1,1,11.597275804538212,0,1,0,0,1,1,11.597275804538212,0,Y
20230102979654,0,3,1,11,65.26835431231439,2,2,3,0,1,5,6.583251533909487,1,Y
20230102979660,0,3,1,1,9.364691031806109,0,0,1,0,0,1,9.364691031806109,1,Y
20230102979669,1,4,1,4,34.319764557014466,2,1,0,1,0,4,8.579941139253616,0,Y
20230102979736,0,3,1,10,76.7826605848758,2,4,3,0,0,5,7.996004467163733,1,N
20230102979769,1,4,1,10,12.867783337097652,0,1,0,0,1,1,1.2867783337097651,1,Y
20230102979775,1,5,1,22,127.67936788233739,1,5,8,1,0,6,6.63594839747609,1,N
20230102979890,1,5,1,1,11.07260490208959,0,0,0,1,1,1,11.07260490208959,1,Y
20230102979936,0,5,1,2,10.414243173852004,1,0,0,0,0,1,5.207121586926002,1,N
20230102979976,1,4,1,6,51.34703870006092,1,3,2,0,0,5,8.557839783343487,0,N
20230102980017,1,5,1,2,11.765744316594189,0,0,0,1,1,1,5.882872158297094,1,Y
20230102980034,1,4,1,1,10.367284459872344,1,0,0,0,1,1,10.367284459872344,1,N
20230102980066,1,5,1,1,11.07260490208959,0,0,0,1,1,1,11.07260490208959,1,Y
20230102980130,0,5,1,2,20.663035535687904,0,1,0,1,0,2,10.331517767843952,1,Y
20230102980219,1,4,1,1,10.367284459872344,1,0,0,0,1,1,10.367284459872344,1,N
20230102980257,0,2,1,3,9.004299728561636,0,0,1,0,0,1,3.0014332428538784,0,N
20230102980269,0,3,1,1,10.568260978408226,1,0,0,0,0,1,10.568260978408226,0,N
20230102980296,0,3,1,1,10.442929787247998,0,1,0,0,0,1,10.442929787247998,0,N
20230102980304,0,3,1,1,9.915860688599269,0,0,0,1,0,1,9.915860688599269,1,Y
20230102980313,1,6,1,11,61.09632431421305,1,5,1,0,0,5,7.030135448210301,1,N
20230102980354,0,2,1,1,11.635541248510416,0,1,0,0,1,1,11.635541248510416,0,Y
20230102980356,0,3,1,6,43.3268893606769,1,2,1,1,0,5,7.741981948377898,0,N
20230102980381,0,5,1,13,65.145893449251,2,3,1,1,0,7,7.38827391985515,1,N
20230102980388,0,4,1,1,8.646289764750648,0,1,0,0,0,1,8.646289764750648,0,N
20230102980421,0,4,1,3,21.303662605367194,0,2,0,0,2,1,7.8581228231902545,1,N
20230102980449,0,3,1,1,10.56522146239033,0,1,0,0,1,1,10.56522146239033,1,Y
20230102980487,0,5,1,14,30.148381928576555,1,0,2,0,0,2,3.5926900437082936,0,N
20230102980506,0,3,1,4,33.55091524859647,0,3,1,0,0,4,8.387728812149117,0,Y
20230102980518,1,4,1,5,42.98564423111499,3,2,0,0,0,4,8.597128846222997,0,N
20230102980541,1,5,1,2,16.009726614236037,0,0,2,0,0,1,8.004863307118018,1,N
20230102980545,0,4,1,1,9.10286651367095,0,1,0,0,0,1,9.10286651367095,0,N
20230102980548,1,2,1,3,27.074553707215884,0,3,0,0,0,1,9.024851235738629,1,Y
20230102980672,0,2,1,4,11.817427780652258,1,0,0,0,1,1,2.9543569451630645,0,Y
20230102980741,1,5,1,1,11.155521684065778,0,0,0,1,1,1,11.155521684065778,1,Y
20230102980776,1,4,1,2,17.54118865978229,1,1,0,0,0,2,8.770594329891145,1,N
20230102980845,0,4,1,12,93.13298683749281,4,6,0,1,0,6,8.050863599028695,0,N
20230102980847,1,3,1,7,54.852578639441816,0,2,3,1,0,3,8.227016329740163,0,Y
20230102980887,0,5,1,7,53.610789162547896,1,4,1,0,0,4,8.127057044194112,1,Y
20230102980904,1,3,1,6,11.083695189061784,1,0,0,0,0,1,1.8472825315102972,0,Y
20230102980960,0,4,1,1,9.772638274111136,0,0,0,1,0,1,9.772638274111136,1,Y
20230102981023,1,4,1,2,19.710836150929335,0,2,0,0,0,1,9.855418075464668,1,Y
20230102981033,1,5,1,14,87.75557114018018,5,3,2,0,0,5,7.224532420312549,1,Y
20230102981054,0,4,1,12,94.50310335729469,6,2,0,3,0,5,8.22250813074526,0,Y
20230102981056,1,4,1,2,11.302414288176784,0,1,0,0,1,1,5.651207144088392,0,Y
20230102981063,1,6,1,8,36.43436906568919,0,2,2,0,0,2,4.554296133211149,1,N
20230102981070,0,3,1,20,13.078965150578858,0,1,0,0,1,1,0.6539482575289429,1,N
20230102981129,1,4,1,7,52.885037913349464,0,2,1,3,0,4,8.05974785259577,1,Y
20230102981234,1,2,1,19,100.55636343118188,4,3,4,0,0,5,6.353773224327939,0,Y
20230102981243,0,4,1,5,29.19646112715646,0,2,0,1,0,2,7.505788170846915,0,N
20230102981339,1,4,1,24,38.030674956879984,0,1,3,0,0,2,1.584611456536666,0,N
20230102981403,0,2,1,6,41.50501405787636,0,4,0,0,0,2,8.724038621551024,0,Y
20230102981425,1,4,1,5,42.303364393932995,0,4,0,1,0,3,8.4606728787866,1,N
20230102981436,0,4,1,1,11.447148844370398,0,1,0,0,1,1,11.447148844370398,0,N
20230102981510,0,3,1,2,10.242848470041247,1,0,0,0,0,1,5.121424235020624,0,Y
20230102981612,0,5,1,1,10.275085591132717,1,0,0,0,0,1,10.275085591132717,1,Y
20230102981620,0,2,1,2,16.42489261426978,1,0,1,0,0,2,8.21244630713489,0,Y
20230102981627,0,4,1,8,36.936304168231985,2,2,0,0,0,4,5.33793679287205,1,N
20230102981634,1,3,1,2,9.053101595549691,0,1,0,0,0,1,4.526550797774846,1,Y
20230102981686,1,5,1,12,88.35947603285491,4,4,0,1,0,5,8.51043171166553,0,Y
20230102981688,1,3,1,8,38.537517799602156,0,4,0,0,0,1,4.8171897249502695,1,Y
20230102981734,0,3,1,10,9.409355151711798,1,0,0,0,0,1,0.9409355151711798,0,Y
20230102981741,0,4,1,2,9.447229025082065,1,0,0,0,0,1,4.723614512541032,0,N
20230102981804,0,2,1,26,20.75278394709791,0,0,2,0,0,1,1.0985748602841685,1,N
20230102981819,0,3,1,1,8.740816627567298,0,0,1,0,0,1,8.740816627567298,0,N
20230102981933,1,5,1,6,11.895476710906433,0,1,0,0,1,1,1.9825794518177389,1,Y
20230102981942,0,5,1,30,126.59978668363439,9,2,1,2,0,7,6.52820254716005,1,Y
20230102981943,0,3,1,11,71.31242084617895,0,6,2,0,0,4,7.1436625115831465,0,Y
20230102981944,0,2,1,11,22.97681974515789,0,1,1,0,2,2,5.65847274794488,0,Y
20230102981977,0,3,1,7,56.89686265962962,1,1,5,0,0,3,8.128123237089946,0,N
20230102981986,1,2,1,2,16.96129249939386,1,1,0,0,0,2,8.48064624969693,0,Y
20230102982001,0,3,1,2,12.128278657590151,0,0,0,1,1,1,6.064139328795076,1,Y
20230102982032,0,4,1,3,25.57547648569727,0,2,0,1,0,3,8.525158828565756,0,N
20230102982043,0,5,1,3,23.406410425442026,3,0,0,0,0,1,7.802136808480675,0,N
20230102982074,1,2,1,2,19.5535701070009,0,1,0,1,0,2,9.77678505350045,0,Y
20230102982076,0,5,1,7,12.124759547919613,0,1,0,0,1,1,1.732108506845659,0,N
20230102982113,1,3,1,1,10.389026137075234,1,0,0,0,0,1,10.389026137075234,0,N
20230102982219,0,4,1,7,33.63408183675774,2,1,1,0,0,3,5.80665790667409,1,N
20230102982244,0,4,1,16,79.37228433228461,2,0,0,6,0,3,7.301727646481634,1,Y
20230102982268,0,3,1,12,53.357743486040576,0,0,3,3,0,2,5.526247150632318,0,Y
20230102982292,0,2,1,5,43.75823188204944,0,5,0,0,0,2,8.751646376409887,0,N
20230102982293,0,3,1,1,11.493722257985793,0,0,0,1,1,1,11.493722257985793,0,Y
20230102982339,0,4,1,4,17.71658682589098,2,0,0,0,0,1,5.829128565619713,0,N
20230102982353,0,4,1,6,35.06073025722319,0,1,3,0,0,2,7.171659551182126,0,N
20230102982355,1,3,1,3,30.59945972181019,0,1,1,1,3,3,10.199819907270063,0,Y
20230102982364,1,2,1,13,61.91572238934205,1,3,2,1,0,5,5.97918696256629,1,Y
20230102982369,1,3,1,9,51.97322567900319,1,4,0,1,0,3,7.585436980149776,0,Y
20230102982393,1,4,1,3,20.758331781952982,0,2,0,0,2,1,7.614849276497038,0,Y
20230102982409,0,3,1,18,92.71752074529672,4,2,3,1,0,4,5.8384140317161375,1,Y
20230102982439,0,4,1,2,20.51247848244377,0,2,0,0,0,1,10.256239241221884,1,N
20230102982465,1,3,1,7,19.917841833677983,2,0,0,0,0,1,5.642864183158526,0,Y
20230102982477,1,3,1,8,50.02398042828103,1,3,1,0,5,3,8.409125985386922,1,Y
20230102982555,1,4,1,1,10.607178946971745,0,1,0,0,1,1,10.607178946971745,1,Y
20230102982574,0,4,1,10,60.583706585641316,1,5,0,1,0,4,6.728998437087412,1,N
20230102982592,1,3,1,13,64.9707045664844,1,4,1,0,6,3,5.571995091870786,1,Y
20230102982603,0,2,1,6,11.890279122917317,0,1,0,0,1,1,1.9817131871528861,0,Y
20230102982625,0,3,1,6,16.975351366922858,1,1,0,0,0,2,5.135493016324322,0,N
20230102982626,0,4,1,14,71.06576724233548,0,5,3,0,0,2,6.722199667547878,1,N
20230102982632,0,5,1,9,63.97054884692456,2,2,4,0,0,4,7.534393698257091,1,N
20230102982710,1,2,1,1,10.516969037677818,1,0,0,0,0,1,10.516969037677818,0,N
20230102982740,1,3,1,1,9.103089181229208,0,1,0,0,0,1,9.103089181229208,0,Y
20230102982781,1,4,1,7,43.76636851876921,0,2,2,1,0,3,6.963816529884015,1,Y
20230102982842,0,5,1,4,19.978036771142865,0,0,0,2,0,1,6.78226431863767,0,Y
20230102982856,0,4,1,1,8.432288684325794,0,0,1,0,0,1,8.432288684325794,0,N
20230102982861,0,4,1,6,26.29069260794478,0,0,3,0,0,1,5.175302089341742,0,Y
20230102982862,0,4,1,16,28.852529292301774,0,0,3,0,0,1,2.6584944796225005,1,N
20230102982940,0,4,1,9,61.134351897195565,2,1,2,2,0,4,7.609223999237917,1,Y
20230102982983,1,5,1,3,20.624706202779088,0,2,0,0,2,1,7.603504177563204,1,Y
20230102983036,1,4,1,8,37.4436540074241,0,4,0,0,0,2,5.364168329963111,1,Y
20230102983095,1,3,1,1,9.073947747070628,0,1,0,0,0,1,9.073947747070628,0,N
20230102983097,1,6,1,2,9.636718601664557,0,1,0,0,0,1,4.818359300832278,1,N
20230102983103,0,3,1,17,20.756575616826364,0,0,2,0,0,1,1.2563992646756437,1,Y
20230102983158,0,4,1,7,43.90330011518838,1,4,0,0,0,3,7.495407784385611,0,N
20230102983202,1,3,1,2,19.712630444254422,1,1,0,0,0,2,9.856315222127211,0,Y
20230102983203,0,2,1,1,9.963688555226884,0,0,0,1,0,1,9.963688555226884,0,Y
20230102983207,1,4,1,15,98.33385965859327,2,3,2,4,0,6,7.29684891228454,1,Y
20230102983296,1,3,1,1,11.762539559613977,0,1,0,0,1,1,11.762539559613977,0,N
20230102983304,1,4,1,4,35.89802581060276,0,4,0,0,0,2,8.97450645265069,0,Y
20230102983306,1,5,1,7,43.45698325379534,1,3,1,0,0,5,7.532778950978303,0,N
20230102983312,0,3,1,10,59.69068762976326,3,1,1,2,0,5,7.55265216208256,1,Y
20230102983426,1,3,1,13,101.04371681916783,1,7,1,3,0,6,8.019523591008978,1,N
20230102983506,0,3,1,6,35.48192672596463,0,3,1,0,0,3,6.716510423060757,0,N
20230102983528,0,3,1,2,21.50634271617489,0,2,0,0,2,1,10.753171358087444,0,Y
20230102983550,1,4,1,1,10.890833028775653,0,1,0,0,1,1,10.890833028775653,1,Y
20230102983570,0,2,1,1,11.196898786175964,0,1,0,0,1,1,11.196898786175964,0,Y
20230102983571,0,4,1,2,10.66897865021924,0,1,0,0,0,1,5.33448932510962,0,N
20230102983598,0,2,1,1,11.196898786175964,0,1,0,0,1,1,11.196898786175964,0,Y
20230102983614,0,3,1,2,11.210102681583887,1,0,0,0,0,1,5.605051340791944,0,N
20230102983729,1,3,1,2,10.726148691628156,0,1,0,0,1,1,5.363074345814078,1,Y
20230102983752,0,3,1,1,9.10286651367095,0,0,1,0,0,1,9.10286651367095,0,N
20230102983769,1,3,1,6,41.40502386165619,1,3,0,0,4,2,7.739147496193036,1,Y
20230102983774,1,3,1,6,55.43055618671206,2,3,0,1,0,5,9.238426031118676,0,Y
20230102983792,1,5,1,3,9.984698807960951,0,0,1,0,0,1,3.3282329359869838,1,N
20230102983823,0,4,1,4,34.26365058490778,0,2,1,1,0,4,8.565912646226945,0,N
20230103983903,1,3,1,4,11.57139246667992,0,1,0,0,1,1,2.89284811666998,1,N
20230103983909,0,3,1,12,25.669456533195497,1,0,1,1,0,3,5.532611083817563,1,Y
20230103983934,0,2,1,11,89.71708871991105,6,1,4,0,0,3,8.156098974537368,0,N
20230103983973,0,4,1,39,97.87355168441879,0,8,2,1,0,5,5.0890238090941,1,N
20230103984003,1,4,1,12,70.50823576404893,0,7,0,1,0,4,6.867143094191267,0,N
20230103984055,1,4,1,4,37.68354041473064,3,0,1,0,0,2,9.42088510368266,0,Y
20230103984113,0,4,1,2,17.54898041721163,0,2,0,0,0,2,8.774490208605815,0,N
20230103984126,1,3,1,1,10.799759233696244,0,0,1,0,1,1,10.799759233696244,1,Y
20230103984135,0,4,1,17,111.31270955563974,1,7,4,1,0,5,7.729304379865312,1,N
20230103984207,0,3,1,1,9.82271124250884,0,1,0,0,0,1,9.82271124250884,1,Y
20230103984228,1,3,1,4,22.612002222867503,0,1,0,1,2,2,7.344525461263474,1,Y
20230103984231,0,6,1,9,46.49039626291796,1,4,0,0,0,2,5.524424135567321,1,Y
20230103984232,0,3,1,16,46.13842643470034,1,0,4,0,0,2,3.8779856119685157,0,N
20230103984240,1,4,1,3,10.749977944151007,0,0,0,1,0,1,3.5833259813836693,1,Y
20230103984305,0,2,1,10,90.34446556197913,6,2,2,0,0,4,9.034446556197913,0,Y
20230103984317,0,4,1,15,109.8646948544237,4,7,2,0,0,5,7.863787377903373,0,N
20230103984324,0,4,1,9,75.32382982134294,5,4,0,0,0,2,8.36931442459366,0,N
20230103984345,0,4,1,7,52.42870931502032,0,0,6,0,0,1,7.979731793596368,0,N
20230103984375,0,4,1,14,106.40751115293868,3,5,3,2,0,8,7.839459701570528,1,N
20230103984379,0,4,1,11,85.74110952983628,4,2,4,0,1,4,8.0828427611959,0,N
20230103984385,1,3,1,2,22.360721200272472,0,2,0,0,2,1,11.180360600136236,0,N
20230103984479,0,5,1,3,27.608256141583244,2,0,0,1,2,2,9.202752047194414,0,N
20230103984508,1,3,1,19,87.88632564996483,3,7,0,0,0,5,6.798852226539171,1,N
20230103984539,1,4,1,1,8.505120610181969,1,0,0,0,0,1,8.505120610181969,0,N
20230103984540,1,2,1,5,27.4697189858594,1,1,1,0,0,3,5.92922139802655,0,Y
20230103984579,0,3,1,6,28.589898301675703,0,3,0,0,0,2,6.934036115754246,0,Y
20230103984607,0,4,1,13,91.2497856612715,3,4,3,1,0,5,7.769097466126235,1,N
20230103984656,0,4,1,23,132.1637405663388,7,4,4,0,0,6,6.775834988593541,1,N
20230103984663,1,4,1,2,9.493487175626202,0,1,0,0,0,1,4.746743587813101,0,N
20230103984718,1,3,1,8,12.686598842860215,0,1,0,0,1,1,1.585824855357527,1,Y
20230103984768,0,2,1,3,21.002758193789525,0,2,0,0,2,1,7.892960464449577,0,Y
20230103984841,1,3,1,7,44.87959865507408,2,2,0,1,0,5,7.208362831903147,0,Y
20230103984850,0,4,1,7,64.47439650213728,2,4,1,0,4,6,9.210628071733897,0,N
20230103984861,1,4,1,5,34.357323941517734,0,3,1,0,0,3,7.44185872708024,0,N
20230103984945,1,3,1,1,9.98345333417401,0,1,0,0,0,1,9.98345333417401,1,Y
20230103985012,0,5,1,1,6.634633357861686,0,0,0,1,0,1,6.634633357861686,0,N
20230103985045,0,3,1,11,65.65123300569732,2,3,2,1,0,5,7.446729898935372,0,N
20230103985075,1,5,1,10,39.66411398864909,1,1,2,0,0,3,4.144022840395321,1,Y
20230103985088,1,5,1,2,10.66930417105545,1,0,0,0,0,1,5.334652085527725,1,Y
20230103985108,0,4,1,10,66.79370873263777,1,2,3,2,0,5,7.254104887538268,0,N
20230103985115,1,4,1,1,10.405201793433656,0,0,0,1,0,1,10.405201793433656,0,Y
20230103985172,0,3,1,11,42.6778290167314,0,3,1,0,4,2,6.732130718557582,1,Y
20230103985192,1,4,1,2,12.208195390911152,0,1,0,0,1,1,6.104097695455576,1,Y
20230103985334,1,5,1,5,11.022898704119024,1,0,0,0,1,1,2.204579740823805,1,Y
20230103985338,1,4,1,1,9.332558004700433,0,1,0,0,0,1,9.332558004700433,1,N
20230103985381,1,4,1,2,10.515831319492468,0,1,0,0,0,1,5.257915659746234,1,Y
20230103985407,0,4,1,8,52.66060881816502,0,6,0,0,0,1,7.383578074046054,0,N
20230103985460,0,3,1,7,26.6460622271848,1,0,0,2,0,2,6.3041864089900415,1,Y
20230103985484,1,5,1,6,11.8493691297547,0,1,0,0,1,1,1.9748948549591168,0,Y
20230103985500,0,4,1,27,41.34559232026427,2,0,2,1,0,3,5.112556012570734,1,N
20230103985531,1,4,1,11,64.04074926568704,1,4,1,1,0,4,7.9732341241406335,1,Y
20230103985586,1,4,1,5,22.9777990654907,0,1,0,1,0,2,7.017366665036769,1,N
20230103985616,0,4,1,17,94.44952083566325,3,0,7,1,1,3,6.200437654099563,0,N
20230103985741,1,2,1,1,10.678491179565906,0,0,1,0,1,1,10.678491179565906,0,N
